assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,-3,0,15.1,154,0.04,0.21,0.17,0.91,20,0,0,3.7,3.0,2023-08-19,56,20,0,0,0,0,2,0,194842,1,4,1,19.0,1,-29757,11160,40917,60,False,0,0,2,0.1630970686674118,59,Wolverhampton Wanderers,Brighton,1,4,22286,2023,605079,0.1313348263502121,0,1,0,0.1630970686674118,1.2045639753341677,1.0269883871078491,2,2,2,1.5,FWD,0.0,5.03,0.01,0.07,0.06,0.3,0.0,0.0,1.0,18.67,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.33,0.33,0.0,0.0,0.67,0.05,0.04,0.0,0.33,0.0,0.05,0.4,0.34,0.5
0,0,3,0,24.8,154,0.19,0.23,0.04,2.18,24,2,0,4.0,5.4,2023-08-26,59,19,0,0,0,0,3,0,160732,1,3,1,10.0,1,-40190,8773,48963,59,True,0,0,1,0.0308382343500852,64,Brighton,West Ham,1,3,22301,2023,607015,0.1312898248434066,0,2,0,0.0308382343500852,0.5007263422012329,0.3385982811450958,2,3,3,1.3,FWD,0.0,13.3,0.08,0.15,0.07,1.03,0.67,0.0,2.8,38.33,0.0,0.0,0.0,0.0,0.0,0.67,2.33,0.67,0.67,0.0,0.0,1.0,0.06,0.09,0.0,1.0,0.0,0.06,0.57,0.46,0.93
0,1,31,1,13.9,154,0.02,0.57,0.55,0.73,45,0,1,7.8,41.8,2023-09-16,63,14,0,0,0,0,5,0,85975,1,3,1,22.0,7,-43993,385,44378,58,False,0,1,2,0.3995201289653778,67,Manchester United,Brighton,1,3,21940,2023,610456,0.0410680025815963,0,1,1,0.3995201289653778,0.5662736892700195,0.4944762885570526,2,4,5,1.7,FWD,0.33,12.9,0.07,0.27,0.2,0.97,0.67,0.33,15.73,40.67,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.67,2.67,0.0,0.33,1.0,0.14,0.06,0.0,1.0,0.33,0.14,0.36,0.28,1.0
0,0,5,0,13.3,154,0.01,0.01,0.0,0.52,53,1,0,1.6,2.8,2023-09-24,62,3,0,0,0,0,6,0,107766,1,1,3,0.0,2,16694,22128,5434,58,True,0,0,0,0.0,66,Brighton,Bournemouth,3,1,21951,2023,612710,0.0396567843854427,0,1,0,0.0,0.380122035741806,0.380122035741806,2,3,6,2.5,FWD,0.33,9.07,0.01,0.19,0.18,0.42,0.33,0.33,14.87,41.67,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,3.0,0.0,0.33,0.67,0.13,0.03,0.0,0.67,0.33,0.13,0.32,0.29,1.4
0,0,-2,0,2.3,154,0.01,0.01,0.0,1.15,61,3,0,0.6,3.2,2023-09-30,45,2,0,0,0,0,7,0,113364,1,1,6,0.0,0,3687,16095,12408,58,False,1,0,0,0.0,51,Aston Villa,Brighton,6,1,21955,2023,614310,0.0,0,0,0,0.0,0.3087050914764404,0.3087050914764404,2,4,7,3.0,FWD,0.33,9.83,0.01,0.2,0.18,0.8,1.33,0.33,15.93,56.67,0.0,0.0,0.0,0.0,0.0,1.0,1.67,3.33,3.0,0.33,0.33,0.67,0.13,0.03,0.0,0.67,0.33,0.13,0.42,0.39,2.4
0,0,2,0,0.0,154,0.0,0.0,0.0,0.32,72,0,0,0.3,1.0,2023-10-08,30,11,0,0,0,0,8,0,103406,0,2,2,2.0,1,-10400,5392,15792,58,True,0,0,0,0.0,27,Brighton,Liverpool,2,2,21966,2023,616934,0.0,0,0,0,0.0,0.0,0.0,4,3,8,0.5,FWD,0.0,5.2,0.01,0.01,0.0,0.66,1.33,0.0,2.33,45.67,0.0,0.0,0.0,0.0,0.0,0.67,1.33,3.67,1.0,0.33,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.23,0.23,2.0
0,0,3,0,0.3,154,0.0,0.0,0.0,0.28,86,1,0,0.0,0.0,2023-10-21,15,13,0,0,0,0,9,0,100117,1,1,2,0.0,1,-4953,4327,9280,58,False,0,0,0,0.0,15,Manchester City,Brighton,2,1,21980,2023,618145,0.0,0,0,0,0.0,0.0,0.0,2,5,9,-0.3,FWD,0.0,0.87,0.0,0.0,0.0,0.58,1.33,0.0,1.4,30.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,3.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.07
0,0,4,0,0.6,154,0.0,0.0,0.0,0.42,161,1,0,0.3,2.4,2023-12-17,11,1,0,0,0,0,17,0,60210,0,0,2,0.0,1,-1017,83,1100,57,False,0,0,0,0.0,7,Arsenal,Brighton,2,0,22056,2023,630788,0.0,0,0,0,0.0,0.047285821288824,0.047285821288824,2,5,17,-0.2,FWD,0.0,0.2,0.0,0.0,0.0,0.14,0.33,0.0,0.8,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,-0.07
0,3,29,0,24.3,154,0.05,0.24,0.19,0.33,172,0,1,9.8,41.2,2023-12-21,45,8,0,0,0,0,18,0,61572,0,1,1,32.0,8,1051,1667,616,57,False,0,1,3,0.182808980345726,42,Crystal Palace,Brighton,1,1,22066,2023,632269,0.3632277548313141,0,2,1,0.182808980345726,0.4449916183948517,0.3315968513488769,2,2,18,1.5,FWD,0.0,8.3,0.02,0.08,0.06,0.25,0.33,0.33,14.53,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,3.0,0.0,0.33,1.0,0.06,0.12,0.0,0.67,0.33,0.06,0.16,0.13,0.43
1,0,11,1,4.0,154,0.01,0.43,0.42,1.05,184,0,0,5.0,10.4,2023-12-28,68,18,0,0,0,0,19,0,65775,1,2,4,36.0,5,3765,4883,1118,57,True,0,0,2,0.6599643230438232,74,Brighton,Tottenham,4,2,22078,2023,633161,0.0,0,0,0,0.6599643230438232,0.9945412278175354,0.3345769047737121,3,3,19,2.3,FWD,0.33,9.63,0.02,0.22,0.2,0.6,0.33,0.33,18.0,41.33,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,4.67,0.0,0.33,1.67,0.28,0.12,0.0,0.67,0.33,0.28,0.5,0.24,1.2
