assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,3,0,0.5,191,0.0,0.12,0.12,0.0,96,0,0,3.7,0.0,2022-10-09,14,14,0,0,0,0,10,0,20933,0,2,1,36.0,1,-381,195,576,79,True,0,0,1,0.0536856018006801,12,Everton,Manchester United,1,2,18297,2022,555245,0.0,0,0,0,0.0536856018006801,0.0,0.0,3,2,10,0.2,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,2,0,0.0,191,0.0,0.0,0.0,0.43,109,1,0,0.1,0.0,2022-10-15,24,18,0,0,0,0,11,0,21962,0,0,2,2.0,1,617,1025,408,79,False,0,0,0,0.0,22,Tottenham,Everton,2,0,18310,2022,556201,0.0,0,0,0,0.0,0.0,0.0,2,4,11,0.0,FWD,0.0,0.0,0.04,0.04,0.0,0.0,0.0,1.23,0.0,0.17,12.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,6977.67
0,0,-8,0,0.7,191,0.0,0.17,0.17,0.89,120,1,0,0.3,0.0,2022-10-19,72,15,0,0,0,0,12,0,24245,1,0,1,8.0,1,1061,1651,590,79,False,1,0,1,0.0609567016363143,75,Newcastle United,Everton,1,0,18319,2022,557573,0.0,0,0,0,0.0609567016363143,0.0,0.0,2,4,12,0.0,FWD,0.0,0.0,0.04,0.04,0.14,0.33,0.0,1.27,0.0,0.17,12.67,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,14298.33
0,2,32,1,3.4,191,0.01,0.19,0.18,0.87,123,0,1,5.8,35.4,2022-10-22,77,7,0,0,0,0,13,0,25835,1,0,3,19.0,8,2010,3124,1114,79,True,0,1,1,0.3124989867210388,81,Everton,Crystal Palace,3,0,18324,2022,558272,0.0,0,0,1,0.3124989867210388,0.3912160098552704,0.3912160098552704,2,2,13,2.2,FWD,0.0,0.0,0.1,0.1,0.44,0.67,0.0,1.37,0.0,0.4,15.33,36.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.33,1.0,0.0,0.67,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.07,22380.0
0,0,1,1,3.0,191,0.01,0.51,0.5,1.93,136,0,0,2.1,4.8,2022-10-29,90,9,0,0,0,0,14,0,60079,1,0,0,13.0,2,32450,35582,3132,79,False,0,0,1,0.6024749875068665,90,Fulham,Everton,0,0,18337,2022,560371,0.0,0,0,0,0.6024749875068665,0.6024749875068665,0.0,2,2,14,2.2,FWD,0.33,0.0,0.12,0.12,0.73,0.67,0.33,2.07,11.8,1.37,9.67,57.67,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,2.0,3.33,0.33,0.67,0.12,0.0,0.0,0.0,0.33,0.12,0.13,0.13,0.73,24014.0
0,0,6,0,12.6,191,0.12,0.64,0.52,1.54,143,1,0,5.9,3.8,2022-11-05,60,10,0,0,0,0,15,0,147279,1,2,0,43.0,2,83471,92480,9009,79,True,0,0,3,0.5576689839363098,63,Everton,Leicester,0,2,18344,2022,562164,0.3468120098114013,0,1,0,0.5576689839363098,0.9044809937477112,0.0,3,2,15,2.8,FWD,0.67,0.01,0.29,0.28,1.23,0.33,0.33,2.73,13.4,2.37,13.33,79.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,1.33,3.67,0.33,1.0,0.33,0.0,0.0,0.0,0.33,0.33,0.33,0.13,1.47,36719.67
0,0,2,0,0.3,191,0.01,0.01,0.0,0.83,175,1,0,0.2,0.0,2022-12-31,69,13,0,0,0,0,18,0,32529,1,1,1,2.0,2,-3247,491,3738,79,False,0,0,0,0.0,73,Manchester City,Everton,1,1,18376,2022,566466,0.0,0,0,0,0.0,0.0,0.0,2,5,18,0.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,0,21.1,191,0.04,0.15,0.11,2.14,186,4,0,3.6,3.4,2023-01-03,82,5,0,0,0,0,19,0,36954,1,4,1,11.0,2,3907,5269,1362,79,True,0,0,2,0.0886437967419624,85,Everton,Brighton,1,4,18387,2022,567052,0.0828827023506164,0,2,0,0.0886437967419624,0.1830160021781921,0.0729577988386154,3,2,19,1.3,FWD,0.0,0.0,0.0,0.0,0.28,0.33,0.0,0.07,0.0,0.1,0.67,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10843.0
0,0,4,0,13.3,191,0.01,0.2,0.19,1.24,195,2,0,5.1,7.8,2023-01-14,90,17,0,0,0,0,20,0,41897,1,2,1,30.0,2,4043,7919,3876,79,True,0,0,2,0.1296609938144683,90,Everton,Southampton,1,2,18396,2022,568872,0.0352387987077236,0,1,0,0.1296609938144683,0.1098539978265762,0.0,2,2,20,1.5,FWD,0.0,0.02,0.05,0.04,0.99,1.67,0.0,1.27,1.13,7.13,4.33,50.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,0.67,1.33,0.0,0.67,0.03,0.03,0.0,0.67,0.0,0.03,0.06,0.02,0.43,23161.0
0,0,1,0,3.3,191,0.02,0.35,0.33,2.33,210,2,0,1.7,0.0,2023-01-21,90,19,0,0,0,0,21,0,38827,1,0,2,14.0,2,-3466,1907,5373,79,False,0,0,1,0.1105780005455017,90,West Ham,Everton,2,0,18411,2022,570171,0.0,0,0,0,0.1105780005455017,0.0,0.0,2,3,21,1.6,FWD,0.0,0.02,0.12,0.1,1.4,2.33,0.0,2.97,3.73,11.57,14.33,80.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.0,2.0,0.0,1.33,0.07,0.04,0.0,1.0,0.0,0.07,0.1,0.02,0.93,37126.67
